month,category_level,category1,category2,category3,retailer,index_type,matched_sku_count,retailer_avg_price,market_avg_price,price_index
2024-01,category1,Milk powder / Baby care,ALL,ALL,AEON,promo_price_index,7,133.81824884792627,128.1845878486539,104.3949597169388
2024-01,category1,Milk powder / Baby care,ALL,ALL,JASONS,promo_price_index,59,206.34663706943684,202.16423326972645,102.06881490957416
2024-01,category1,Milk powder / Baby care,ALL,ALL,MANNINGS,promo_price_index,99,251.09308569566636,251.18482745069147,99.96347639467072
2024-01,category1,Milk powder / Baby care,ALL,ALL,PARKNSHOP,promo_price_index,95,191.8410952492584,193.9941021209413,98.89016890300063
2024-01,category1,Milk powder / Baby care,ALL,ALL,WATSONS,promo_price_index,115,221.66979846981408,223.14034998625436,99.34097463030291
2024-01,category1,Milk powder / Baby care,ALL,ALL,WELLCOME,promo_price_index,74,219.31864877215926,218.01413445094067,100.59836226880607
2024-01,category1,Noodles / Cooking needs / Processed food (cold),ALL,ALL,DCHFOOD,promo_price_index,33,19.745351325973335,19.1091704588591,103.32919143970113
2024-01,category1,Noodles / Cooking needs / Processed food (cold),ALL,ALL,JASONS,promo_price_index,171,21.655880377915814,21.4736204641529,100.8487619219459
2024-01,category1,Noodles / Cooking needs / Processed food (cold),ALL,ALL,PARKNSHOP,promo_price_index,190,20.231032308897433,20.18470068192391,100.22953834046702
2024-01,category1,Noodles / Cooking needs / Processed food (cold),ALL,ALL,WELLCOME,promo_price_index,197,20.601414783739685,20.910873783705153,98.52010488339032
2024-01,category1,Personal care,ALL,ALL,AEON,promo_price_index,3,52.73225806451614,50.42677363489698,104.57194514626589
2024-01,category1,Personal care,ALL,ALL,JASONS,promo_price_index,141,47.78711549958661,46.90166727491045,101.88788219294247
2024-01,category1,Personal care,ALL,ALL,MANNINGS,promo_price_index,157,65.45148407711801,68.85378745798435,95.05865471388559
2024-01,category1,Personal care,ALL,ALL,PARKNSHOP,promo_price_index,203,63.430866792298566,61.57513591695889,103.01376659215553
2024-01,category1,Personal care,ALL,ALL,WATSONS,promo_price_index,250,67.61205011541767,67.81358210719121,99.70281470833531
2024-01,category1,Personal care,ALL,ALL,WELLCOME,promo_price_index,175,55.5632407920814,55.12857446021142,100.78845922668233
